Operation Name,Address,State,Milk,Fruit,Soy,Tapioca,lat,long
Glen Weaver,131 Long Lane,Pennsylvania,0,0,1,0,39.984182381574925,-76.29067122831181
Glenn Barfknecht Dba Glenn & Becky's Orchards,38985 Magee Road,California,0,1,0,0,33.4295721870644,-117.07355929310927
Glenn Bontrager,2346 520th Street SW,Iowa,0,0,1,0,41.554836465155084,-91.69865042940235
Glenn Eshbach,20 Wolfert Road,Pennsylvania,0,0,1,0,40.892830155134284,-76.38739461884443
Glenn F. Yoder,5180 Mansfield Adario Road,Ohio,0,0,1,0,40.8970845,-82.455277
Glenn Harder Farm,W3042 Trout Ave,Wisconsin,1,0,0,0,45.2571449,-90.3345277
Glenn Huebert,109 Road 12,Nebraska,0,0,1,0,40.857893655884624,-97.81808047956378
Glenn M Mast,2503 480th St,Iowa,1,0,1,0,43.45863539781126,-93.94194938330669
Glenn Mostin,3355 Soda Bay Road,California,0,1,0,0,38.948678,-122.733808
Glenn Nolt,61 Kempsville Road,Pennsylvania,0,0,1,0,40.49823303147998,-75.81468704351006
Glenn Wenger,2383 Quaker Run Road,Pennsylvania,0,0,1,0,40.664990309670316,-77.03711305908894
Gless Ranch,95-300 Avenue 70,California,0,1,0,0,38.7765828,-121.3818157
Glick Farm,3010 Wagerville Rd,Michigan,0,0,1,0,44.03085345454546,-84.4870905959596
Glick Farm,1021 N. Nyesville Rd.,Indiana,0,1,0,0,39.782065,-87.175166
Glick Farms,2200 N. 550 E.,Indiana,0,1,0,0,41.67600768859583,-84.88745437367176
Glick Farms,3249 Stiles Rd,Michigan,1,0,0,0,43.24195972413793,-82.95354644827586
"Glick, Elam",1615 Bradshaw Fidelio Road,Kentucky,1,0,0,0,36.72291220444229,-87.4122509166667
"Glick, Jacob",510 Fidelio Rd,Kentucky,1,0,0,0,36.73294228571429,-87.45921308163265
"Global Organics, Ltd.",68 Moulton St.,Massachusetts,1,0,0,0,42.3920931,-71.14731813521038
"Global River, Inc.",111 Riverfront Building,Minnesota,0,0,1,0,46.87321525,-96.77563054999999
Global Sterilization And Fumigation,605 S Wayland Ave,South Dakota,0,0,1,0,43.54290153061225,-96.70773271428571
Globalinx Foods LLC / Globalinx Corporation,16330 Bake Parkway,California,0,0,1,0,33.6347673,-117.74173332404192
Glory Road Ranch,4640 County Line Road,Missouri,1,0,0,0,37.20450696131245,-92.24671168036548
Glorybee Distribution Center,29548 Airport Road,Oregon,1,1,1,1,44.1133641,-123.1827644
Glorybee Production Facility,120 N. Seneca Rd.,Oregon,0,1,1,1,44.062126414828604,-123.140327
Glynwood,362 Glynwood Road,New York,0,1,0,0,40.9217173,-72.6961241
"GMP Nutraceuticals, Inc.",711 First Ave.,Pennsylvania,1,0,0,0,40.4354348,-79.9965942
Gobblers Ridge Farm,261 Sportsman Road,Pennsylvania,0,1,0,0,40.460608568739076,-79.50861555053267
God's Country,33198 Evergreen Road,Iowa,1,0,0,0,42.733760185847466,-91.45201479587006
Goelz Organic Dairy,8408 County Road 7 NW,Minnesota,1,0,1,0,45.980865791268506,-95.57682031963442
"Gold Coast Ingredients, Inc.",2429 Yates Ave.,California,1,1,0,0,33.99607833039331,-118.13372053757021
Gold Knob Farms,2991 Providence Church Rd,North Carolina,0,0,1,0,35.86553850642089,-79.70590204937113
Gold Oak Partnership,16730 Road 85B,California,0,1,0,0,37.877001899999996,-122.23996725535021
"Golden Earthworm Organic Farm, LLC",652 Peconic Bay Blvd,New York,0,1,0,0,40.934244,-72.5920845
Golden Grains/ Edwin Knoll Farm,8255 Jackrabbit Avenue,Wisconsin,0,0,1,0,43.889895678689264,-90.82791838445763
Golden Rule Organics (GRO) Dba Roberto Gonzalez,4850 Santa Ana Valley Rd.,California,0,1,0,0,36.82505315207346,-121.28246685656066
"Golden State Produce, LLC Dba Golden State Produce",27360 Bavella Way,California,0,1,0,0,36.603533200201575,-121.66906848014959
Golden Sunrise Farm,4740 W 400 S,Indiana,1,0,0,0,40.10613731431483,-85.07044693054823
"Golden Vineyards, LLC",14251 Old River Road,California,0,1,0,0,38.9625247608417,-123.10035399005287
Golden Willow Botanicals,263 Shaw Butte Lane,Montana,0,1,0,0,47.492796401135564,-111.90131729422734
Golden Wolf Partners,Neumarkel Rd & Panama Rd,California,0,1,0,0,35.267566,-118.770707
"Goldenfield Organics, LLC",6257 Hurds Corner Road,Michigan,0,0,1,0,43.64922609756098,-83.29458102439024
Goliath Ag Farms LLC,2551 Eagle Ave,Iowa,0,0,1,0,42.93060992932251,-93.41899025599004
Gonzalez Huerta Organic,1700 Old Stage Rd.,California,0,1,0,0,36.610464,-121.518115
Gonzalez Quality Fruits,2420 N Frank Reed Rd,Arizona,0,1,0,0,31.365167,-110.9500582
Good Courage Farm,21161 York Road,Minnesota,0,1,0,0,44.8611004237455,-94.42094070365637
Good Dirt Garden,42 Magee Rd,Maine,0,1,0,0,44.0825003,-70.0141693
Good Faith Farm,2534 Marker Rd,Maryland,1,0,0,0,39.452163109071385,-77.58146963572773
Good Find Farm LLC,25 Stone House Rd,Pennsylvania,0,1,0,0,40.86840687774947,-76.35069224995439
Good Harvest Vegetables And Fruits,20688 Avenue 18,California,0,1,0,0,34.0696804,-118.2211881
Good Humus Produce,12255 County Road 84A,California,0,1,0,0,38.765466721104076,-122.06019502980911
Good Keeper Farm,250 Old State Road,Pennsylvania,0,1,0,0,40.06622289411765,-75.43996672941176
Good Land Organics,1362 Farren Rd.,California,0,1,0,0,34.473662,-119.919815
Good Life Farm,4017 Hickok Rd,New York,0,1,0,0,42.6082281,-76.69908336901962
"Good News Market And Farm, LLC Dba Good News Farm",7116 N. Academy Rd.,Michigan,0,1,0,0,43.39786430612245,-84.97514291836735
Good Seed Organic Orchard,7595 Central Valley Highway,California,0,1,0,0,36.357388,-119.620485
Good Stead Farm,6099 North Meridian Road,Michigan,0,1,0,0,43.08605896703297,-84.3674839120879
Goodall Brothers,24770 19th St. NE,Minnesota,0,0,1,0,45.36166541397477,-95.01656949809897
GOODFIELD SPECIALTY GRAIN,402 Hwy. 117,Illinois,0,1,0,0,41.969000699999995,-87.68187548660597
Goodman Family Farm,9320 Carmel Valley Road,California,0,1,0,0,32.9347956,-117.2369711
"Goodman Farms, LLC",3401 Braley Road,New York,0,1,0,0,43.264174098372735,-78.86373399515276
Goodness Gardens Inc.,377 County Route 12,New York,0,1,0,0,38.9244838,-82.0963992
Goose Creek Farm,3177 Township Road 406,Ohio,1,0,0,0,40.55386946422389,-81.73529513762261
Gopher Glen,2899 See Canyon Rd.,California,0,1,0,0,35.22534642345641,-120.73381351871143
Goranson Farm,250 River Rd.,Maine,0,1,0,0,44.0713609,-69.77399705939527
Gorder Farms,17175 County Road 8,North Dakota,0,0,1,0,48.79283,-102.371388
Gorma Organics,US HWY 54,New Mexico,0,0,1,0,34.9375158,-104.6933004
Goronson Farm,1 Henrikson Rd.,Maine,0,1,0,0,43.6114731,-70.3928973
Goshen Mill Farm LLC,989 Goshen Mill Rd,Pennsylvania,0,0,1,0,39.807364798257574,-76.1845889638242
Gossner Foods,1105 N. 1000 W.,Utah,1,0,0,0,40.24923486206897,-111.67559248275862
"Goter, Martin",4816 10th St SE,North Dakota,0,0,1,0,47.2699058125,-99.4806930625
Gouldman Creek Farms,3900 McKinney Blvd.,Virginia,0,0,1,0,38.263856,-76.982628
GR Brinks Heritage Farm,3677 60th St,Michigan,0,0,1,0,42.405262028828815,-86.12933159653859
Gracey Farm,18133 Star School House Rd,New York,1,0,0,0,44.04532216901719,-76.01046140068983
Graciem Organics,1393 Knight Road,Michigan,0,1,0,0,42.264670492413074,-83.82160187492603
Graham's Organics/Graham Farms,3654 E. Weidman Road,Michigan,0,0,1,0,43.68381401342282,-84.7786978590604
Gramp's Farm,320 Front Ridge Rd.,Maine,0,1,0,0,44.5463506,-68.6881088
Grandon Ranch,10305 Camino del Venado,California,0,1,0,0,33.310504,-117.115846
Grandview Farm,0640 E 100 S,Indiana,0,1,0,0,39.462673,-86.09780625561741
Grandy Oats,34 Schoolhouse Rd.,Maine,0,1,0,0,43.8829596,-70.8018333
"Grantham Farms, Inc.",2219 O'Berry Rd,North Carolina,0,0,1,0,35.251986859409776,-78.13091060715449
"Grape Harvester, Inc.",1660 North Chateau Fresno,California,0,1,0,0,36.76017200018674,-119.93402633471817
Grapewood Farm LLC,362 Federal Farm Road,Virginia,0,0,1,0,38.11597561370658,-76.73563103273628
"Grass Creek Farm, Inc.",1213 13th Street,Wisconsin,0,0,1,0,45.320525181517986,-91.66703887126664
Grass Is Greener Gardens,W8473 Smock Valley Road,Wisconsin,0,1,0,0,42.61034015,-89.77534836935376
Grassland Dairy,11652 County Highway EE,Wisconsin,1,0,0,0,45.01194399308515,-91.1062004379188
Grassland Dairy,6350 Sparks Rd.,New York,1,0,0,0,42.895801500000005,-78.06221498042244
"Grassland Dairy Products, Inc Dba Greenwood Milk Products",423 S. Main Street,Wisconsin,1,0,0,0,45.652496150000005,-91.55541362549327
"Grassland Dairy Products, Inc.",N8790 Fairground Avenue,Wisconsin,1,0,0,0,44.942162,-90.577458
Grassland Farm,1687 Capeway Rd.,Virginia,0,0,1,0,37.511171250000004,-77.86708102567775
Grassroots Dairy,1749 Towner Hill Road,Pennsylvania,1,0,0,0,41.867251,-76.362728
Grassway Farm,18663 110th Street,Iowa,1,0,1,0,42.1347283577111,-90.68068003760631
Grassway Organics,W2716 Friemoth Rd,Wisconsin,1,0,0,0,42.763585,-88.4350847
Grateful Davis Organic Farm,481 Skyline Circle,California,0,1,0,0,33.373571,-117.157712
Grateful Pastures LLC,23574 Hwy 11 N,Georgia,0,1,0,0,33.1609256,-83.641739
Grayson Grass LLC,9659 Grayson RD,Wisconsin,1,0,0,0,44.51852378079405,-89.30136565450239
Grazeland Dairy Inc,8112 Ottobine Rd,Virginia,1,0,1,0,38.43053341668336,-79.03759550075858
Grazeland Jerseys,8987 Boak Rd E,New York,1,0,0,0,43.248051305487884,-75.2924257398225
Graziano Vineyards,6000 Graziano Ln.,California,0,1,0,0,39.234177,-123.207129
Grazing Acres,1732 9th Ave,Wisconsin,1,0,0,0,44.00858866101899,-89.7575779749811
Grazing Acres Farm,7080 18 Mile Rd,Michigan,1,0,0,0,42.5946000552255,-83.0396804181106
Grazing Acres Farm,403 Harrisburg Street,Pennsylvania,0,0,1,0,39.83710225,-77.228158875
Great Lake Fermentation,4730 Davis Drive,California,0,1,0,0,38.98719225139307,-122.8824924089935
"Great Oak Farm, LLC",28100 Maple Ridge Road,Wisconsin,0,1,0,0,44.993935,-89.603801
Great River Farm,"2051 US Rte 5, North",Vermont,0,0,1,0,43.493572068737464,-72.38681418273343
"Greater Richmond Grains, Inc.",1687 Capeway Road,Virginia,0,0,1,0,37.511171250000004,-77.86708102567775
Grebennikoff Vineyards,18470 Carriger Rd.,California,0,1,0,0,38.30237705555555,-122.503136
Green Acres,291 Middle Rd.,Pennsylvania,1,0,0,0,40.34910624140104,-75.2015399914451
Green Acres,3128 A Harvest Drive,Pennsylvania,0,1,1,0,40.123087,-76.323972
Green Acres Farm,749 Hurt Road,Kentucky,1,0,0,0,36.868860301976575,-87.12360797793824
Green Acres Farm,9320 192nd Ave,Michigan,1,0,0,0,43.80926289563947,-86.07805855295359
Green Acres Farm Inc,5740 Hohn Ct,North Carolina,0,0,1,0,35.96370835758649,-79.8748613044564
Green Acres Farmstead,19534 Reidtown Rd.,Maryland,1,0,0,0,39.71515066158453,-77.69338981971137
"Green Acres Organics, LLC",11066 Brickyard Rd,Michigan,0,1,0,0,43.45453236322284,-86.05896169647933
"Green Acres Siempre Organics, LLC",31736 N. Berry Rd.,California,0,1,0,0,33.28281498520673,-117.0947655504166
Green BEAN Delivery,5310 E. 25th St.,Indiana,0,1,0,0,39.80368371428571,-86.0796262244898
Green Bench Orchard,4701 South Ave. West,Montana,0,1,0,0,46.8486,-114.097878
Green Circle Farms,15796 County Road 904,Missouri,1,0,1,0,37.535804,-90.061489
"Green Earth, Inc.",69995 County Road 66T,Colorado,0,1,0,0,38.02736403819098,-105.72025706262441
Green Family Farm Inc,W8698 Smock Valley Rd,Wisconsin,1,0,0,0,42.6112911,-89.78823077419355
Green Field Farms Co-Op,6464 Fredericksburg Road,Ohio,1,0,0,0,40.725847355130526,-81.89456001639458
"Green Gold Organic Farms, LLC",134 Corralitos Rd.,California,0,1,0,0,35.15181305,-120.53776535500954
Green Gulch Farm,1601 Shoreline Hwy,California,0,1,0,0,37.8790496,-122.5311963
Green Heart Dairy,6998 Millbrook Road,New York,1,0,0,0,41.1818337,-73.6491788
Green Heritage Farms,104 S 3rd Street,Iowa,0,1,0,0,41.5842996122449,-93.62018997959184
Green Heron Farm,11579 Elliots Run Rd.,Pennsylvania,0,1,0,0,40.1781417,-77.9932147
Green Hills Farm,615 E. Newport Rd.,Pennsylvania,0,0,1,0,40.16672884992854,-76.29050763074564
Green Jeeva LLC,2610 West Horizon Ridge Parkway,Nevada,0,1,0,0,36.002124,-115.101614
GREEN JOBS ORGANICS,4201 N. Columbus,Illinois,0,0,1,0,39.9881027,-91.1468068
Green Knoll Farm,140 Hurlburt Ln.,California,0,1,0,0,39.344106775510205,-121.69301667346939
Green Lane Organics,344 Green Lane,Pennsylvania,0,1,0,0,40.031034,-75.221159
Green Meadow Dairy,N 6924 County Rd W,Wisconsin,1,0,1,0,44.305710884945086,-89.43808522785265
Green Meadow Dairy,4563 State Route 247,New York,1,0,0,0,42.8076595,-77.21390665088195
Green Meadow Farm,1710 Murdock Road,New York,1,0,0,0,40.643177,-73.675626
Green Meadow Farms,21617 Echo Ave,Iowa,1,0,0,0,40.7342105808804,-92.55732289616587
"Green Meadow Farmstead, LLC",1487 Breneman Road,Pennsylvania,0,0,1,0,40.15856847286158,-76.45882589616521
Green Meadows Family Farm,382 Coal Hill Road,Pennsylvania,1,0,1,0,40.39632245685792,-79.30325198474618
Green Oaks Creek Farm,2060 Green Oaks Way,California,0,1,0,0,37.135043,-122.309847
Green Paddock Farm,14839 Nash Road,Ohio,1,0,0,0,41.38687651515151,-81.11046618181818
Green Pastures Farm,667 Puseyville Rd,Pennsylvania,1,0,0,0,39.857843,-76.105747
Green Pastures LLC,14238 60th,Michigan,1,0,0,0,42.856790194144835,-85.31810371494608
Green Point International Inc,1117 Cross River Dr,New York,0,1,0,0,40.949471039727854,-72.64619050416441
Green Roots LLC,16192 Coastal Highway,Delaware,0,1,1,1,38.7651306,-75.2116647
Green Seed Contract Packaging,1025 Paramount Parkway,Illinois,0,1,0,0,41.86612768223349,-88.2718373304978
Green Spark Farm,316 Fowler Road,Maine,0,1,0,0,46.842933422553315,-68.09285597598885
Green Sunshine Farm,93 Lincoln Rd.,Maine,0,1,0,0,43.575802576509275,-70.45173244785911
Green Table Farms,170 Dick Hill Road,New York,0,1,0,0,43.3540983905708,-73.38175155813944
Green Valley Organics,279 Maple Shade Rd.,Pennsylvania,1,0,0,0,39.864448,-76.056678
Green Valley Organics LLC,3641 Sullivan Road,Michigan,0,1,0,0,43.18814854271356,-86.04714349246231
"Green Valley Vineyards, Inc.",411 Furlong Rd,California,0,1,0,0,38.39348430357143,-122.88737530357142
Green Visions DBA Becker Lane Organic Farm,15346 Becker Lane,Iowa,0,0,1,0,42.51907229505716,-91.09432968140578
"Green, Brian",13755 466th Ave,South Dakota,0,0,1,0,45.392068897959184,-96.88257397959184
"Green, Matthew T",1268 Hwy 165,Alabama,1,0,0,0,30.2577646,-87.7143047
Greenbriar Produce,15556 Amberson Road,Pennsylvania,0,1,0,0,40.12341894024316,-77.75180355009586
Greene And Hemly,11275 State Highway 160,California,0,1,0,0,34.238288049999994,-118.53071730375343
Greener Grass Dairy,190 Gordon Road,New York,1,0,0,0,40.64737868860658,-73.69440828501408
Greenfield Dairy,1450 Tittle Rd,Pennsylvania,1,0,0,0,40.8635913,-75.3380706
Greenhearts Family Farm,40 Frenchmans Creek Road,California,0,1,0,0,37.4849782,-122.4384965
Greenhorse Farms,19558 Giraffe Avenue,Wisconsin,0,0,1,0,43.96889635484734,-90.59690417732061
"Greenleaf Foods Dba Lightlife Foods, Inc.",1 Lightlife Way,Massachusetts,0,0,1,0,42.6002784,-72.5159951
Greennibbles,32950 Penny Ln.,California,0,1,0,0,33.73233860212405,-117.0861887970411
"Greenpoint Distributing, LLC",37 Kipper St,Arizona,0,1,0,0,31.456555288460013,-110.98098560686546
Green's Best Inc. Dba Rail Best Transfer,6801 Ave. 430,California,0,0,1,0,36.571456,-119.421686
Greenspace,421 Penn St,Pennsylvania,0,1,0,0,39.845967410307516,-75.36301605490146
Greenstar Farm LC,1025 Jennelle Road,Virginia,0,1,0,0,37.186955579579774,-80.38128325380488
"Greentown Farms, Inc.",459 Greentown Road,North Carolina,0,1,0,0,35.069570576288456,-77.38269499222065
Greenwave Foods Inc.,532 Industrial Park Dr.,Arkansas,0,0,1,0,35.506362301700975,-94.10796314663136
"Greenway Organic Farms, LLC/DF2000/Red Rock Ranch/ Hacienda De Chicos",15671 W. Oakland Avenue,California,0,1,0,0,36.34256400435668,-120.07919775102378
Greenwood Gold,32001 Greenwood Road,California,0,1,0,0,34.114582,-118.2636451
Greg Albrecht,1421 Dickey Road,Wisconsin,0,0,1,0,42.65646249315069,-89.31029967123287
Greg Fehr,5631 450th St.,Iowa,0,0,1,0,42.99511,-94.476304
Greg Garretson,266 2650 N Ave,Illinois,0,1,0,0,41.533150332181684,-89.85305336363204
Greg S Thomas,84635 Township Rd 23,Ohio,0,0,1,0,41.439052,-84.380332
Greg Swartz,38 Hickory Ln,Pennsylvania,0,1,0,0,40.21543395625438,-74.94959095302156
Grewal Bros. Farming,21504 Ave. 15,California,0,1,0,0,36.967255832488036,-120.15414612584297
Grewal Ranch,2611 Marvella Ct.,California,0,1,0,0,34.24317898429757,-118.86898619272792
Grey Barn Farm Enterprises LLC,22 South Road,Massachusetts,1,0,0,0,42.06190085,-72.41444558864771
Grgich Hills Cellar Dba Grgich Hills Estate,1829 St. Helena Hwy,California,0,1,0,0,38.463185927923924,-122.42620556231483
Grice Farms,528 W Garfield Rd,Michigan,0,1,0,0,43.190386489932884,-84.6107978590604
"Griffin Family Farms, LLC",9490 West County 19th Street,Arizona,0,1,0,0,32.552677,-114.684161
Grim Farm LLC,49300 New London Eastern Road,Ohio,1,0,0,0,41.0684553,-82.1238797
Grimmway Farms - Grower Division,12000 Main Street,California,0,1,0,0,32.6950735,-117.1408783
Grimmway Farms - Handler Division,12000 Main Street,California,0,1,0,0,32.6950735,-117.1408783
"Grinnell Heritage Farm, Inc",1933 Penrose St,Iowa,0,1,0,0,41.75823818181818,-92.70809106060607
Grogan Family Limited Partnership,1245 Fisher Rd.,California,0,1,0,0,32.79643799428353,-114.58184176043989
GROMAINE LLC,12 Margison Rd.,Maine,0,1,0,0,46.9187515,-68.1189386
Groovy Dairy,1867 170th Ave,Minnesota,1,0,0,0,45.746363,-94.460603
Grotenhuis Farm,4017 Kingbird Ave,Iowa,0,0,1,0,43.06996,-95.978105
Ground Stew Farms,2175 Elkhorn Road,California,0,1,0,0,36.799302,-121.72101
Groundswell Farm,507 Fair Ave.,California,0,1,0,0,36.95474142787688,-122.04497969878025
Groundwork Market Garden,1698 Genessee St,New York,0,1,0,0,40.757171,-73.533458
Grove Springs Farm,9328 Grove Springs Road,New York,1,0,0,0,42.4527145,-77.1563865
Grover William Douglas Jr./Douglas Farm,123 Johnson Cemetery Rd,North Carolina,0,0,1,0,35.35226364646464,-79.17767347474748
"Growers Transplanting, Inc. Dba Green Planet Organics",360 Espinosa Road,California,0,1,0,0,36.742036698191896,-121.68298716519692
Growing Family Farms,602 Peck Road,New York,0,1,0,0,42.29410110742613,-74.16887920456755
"Growing Home, Inc.",5814 S Wood Street,Illinois,0,1,0,0,41.78836099771958,-87.66940052936704
Grown Pure,13521 W. Lancaster Rd.,Illinois,0,0,1,0,40.625203307266595,-89.8097055637662
"Gruber Jr., James",2051 Century Drive,Iowa,0,0,1,0,43.27576003937707,-91.21820104228028
Guarino Sons Inc.,1346 Hessian Avenue,New Jersey,0,1,0,0,39.86094357142857,-75.16356973469388
Gubler Farms,8020 Via Urner Way,California,0,1,0,0,33.291007,-117.158074
"Guillen Berry Farms, LLC Dba Guillen Berry Farms",2136 Lake Marie Dr.,California,0,1,0,0,34.86903771428571,-120.38237685714286
Guillermo Lazaro Dba ALD & Y Organic Farm,1700 Old Stage Rd.,California,0,1,1,0,36.610464,-121.518115
GUNDERMANN ACRES LLC,7600 FM 102,Texas,0,1,0,0,29.323881,-96.114072
GUNDERMANN ACRES LLC,7600 FM 102,Texas,0,1,0,0,29.323881,-96.114072
Guntersville Marine Inc.,1 S. Memorial Drive,Missouri,0,0,1,0,38.624766,-90.187788
Gunther Grove,2489 Madison St.,California,0,1,0,0,33.934616,-117.403858
Gurdev Singh,13503 Firebaugh Boulevard,California,0,1,0,0,36.8639938,-120.3322219
Guru Ram Das Orchards,24701 Co Rd. 22A,California,0,1,0,0,38.68496963575831,-122.0520187609498
Guzman And Sons Produce,5241 Arena Way,California,0,1,0,0,37.3638168,-120.6779505
Gwang Farm,9975 Custer Ave,California,0,1,0,0,34.43413285721163,-116.9807841621138
H & C Farms,6988 Avenue 404,California,0,1,0,0,36.52447413387935,-119.41792256008819
"H & J Farms, LLC",4585 Roberts Mill Rd,Ohio,0,0,1,0,39.866959163530076,-83.49353010319102
"H & R Farms Of WNY, LLC",13310 Hemlock Ridge Road,New York,1,0,0,0,43.15286455157969,-78.25506085091747
"H Rothvoss & Sons, Inc.",508 County Route 3,New York,0,0,1,0,40.69588118,-73.65470396
H&A Farms,17428 Indianola Ave.,California,0,1,0,0,36.48245690787524,-119.59099643594007
H&M Lambright Farm - State Line Produce,3824 Timber Ave,Iowa,0,1,1,0,43.457837632539515,-92.17944637118605
H.B. Farms,892 Woodland Center Rd.,Maine,1,0,0,0,46.87973766321094,-68.11930729796497
H.E. Butt San Antonio Milk & Culture Plant,4710 N Pan Am Expressway,Texas,1,0,0,0,29.5248556,-98.393757
"H.P. Hood, LLC - Winchester, VA",160 Hood Way,Virginia,1,0,1,0,39.128965,-78.192408
Haas Seed Farm,37459 Ottawa Rd,Minnesota,0,0,1,0,44.446163,-93.9238121
Hackert Family Farms,4263 Kistler Rd,Michigan,0,1,0,0,42.27463,-85.153055
Hafelin Farm,2963 Avery Road,New York,1,0,0,0,42.86060809994279,-75.38176576047637
Hafer Enterprises Inc.,6814 Sagehill Rd.,Washington,0,1,0,0,46.6870006534017,-119.17618136688147
"Hafner, Inc.",303 Oakridge Drive,Iowa,0,0,1,0,43.26111948548808,-93.65556385276406
